Request ID,Created At,Email,Core Identifier,Request Type,Data Subject Type,Status,Country,Country Sub Division,Details,Origin,Silent Mode,Is Test Request,Language,Purpose Trigger Name,Purpose Trigger Value,link,daysRemaining,Topics,Source,Method,Frequency,Go 100% Digital,Owned Products,AI Features Usage,AI Training
fbffd858-e0fc-433f-8467-a830407e31e6,2025-05-01T23:23:44.670Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/fbffd858-e0fc-433f-8467-a830407e31e6,,MarketingEmails;ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
eb61a181-5d20-4c3c-a128-2ea7773438ca,2025-05-01T23:36:02.963Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/eb61a181-5d20-4c3c-a128-2ea7773438ca,,ProductInsider;ProductUsage,Customer.io,,,,,,
de0c079b-328d-4da6-829f-26444d186de3,2025-05-02T04:31:34.784Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/de0c079b-328d-4da6-829f-26444d186de3,,MarketingEmails;ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
63a828b9-59ce-4da3-b5ee-62c298fa91d7,2025-05-05T14:00:55.023Z,alexa+testingemaildomains@transcend.io,alexa+testingemaildomains@transcend.io,ACCESS,exampleDataSubject,CANCELED,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/63a828b9-59ce-4da3-b5ee-62c298fa91d7,,,,,,,,,
02d40241-3796-4db3-8fcb-814075828fd7,2025-05-05T16:28:44.651Z,alexa+testingdeletion@transcend.io,alexa+testingdeletion@transcend.io,ERASURE,exampleDataSubject,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/02d40241-3796-4db3-8fcb-814075828fd7,,,,,,,,,
831d944e-025b-41b7-8f56-fff8a0874b89,2025-05-07T14:50:48.120Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/831d944e-025b-41b7-8f56-fff8a0874b89,,,,,,,,,
a5e61fd9-93da-41b3-a3a5-44c53cbf01b6,2025-05-07T16:41:30.427Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/a5e61fd9-93da-41b3-a3a5-44c53cbf01b6,,,,,,,,,
c9798d43-33b6-4181-a7f9-8a05b5ed4612,2025-05-08T14:22:05.042Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/c9798d43-33b6-4181-a7f9-8a05b5ed4612,,,,,,,,,
2c63b3d0-e336-4b07-9ef9-fbdd07c6d744,2025-05-12T14:48:25.167Z,mason@transcend.io,mason@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/2c63b3d0-e336-4b07-9ef9-fbdd07c6d744,,,,Email;Sms,Quarterly,false,,,
0e61b53c-7c04-4ec9-93db-9b70e28bbc9f,2025-05-12T21:39:52.945Z,mason@transcend.io,mason@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/0e61b53c-7c04-4ec9-93db-9b70e28bbc9f,,,,Email;PushNotifications;Sms,Quarterly,false,,,
18c77520-c24b-4ded-8d46-ad0bf076c087,2025-05-13T18:26:49.064Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/18c77520-c24b-4ded-8d46-ad0bf076c087,,,,,,,,,
ffa8497d-8fc4-4898-866c-b8bcf20756fb,2025-05-15T06:36:21.892Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/ffa8497d-8fc4-4898-866c-b8bcf20756fb,,ProductUsage,Customer.io,,,,,,
9918b9cb-597d-4df7-92fe-e045f1d1cef0,2025-05-15T06:45:54.893Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/9918b9cb-597d-4df7-92fe-e045f1d1cef0,,MarketingEmails;ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
60f2a731-cb0c-4eca-be6e-5011650009ef,2025-05-15T06:51:13.394Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_OUT,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/60f2a731-cb0c-4eca-be6e-5011650009ef,,,Customer.io,,,,,,
8e62456e-f68e-49dd-aa00-1a09e5f73858,2025-05-15T06:51:54.376Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/8e62456e-f68e-49dd-aa00-1a09e5f73858,,MarketingEmails;ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
ace8adac-f5d9-4243-8289-ff0277c7f915,2025-05-15T19:51:54.044Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/ace8adac-f5d9-4243-8289-ff0277c7f915,,ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
7c01e372-b2ca-4c66-8793-f02ae4956cd8,2025-05-15T23:50:03.349Z,helene@transcend.io,helene@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/7c01e372-b2ca-4c66-8793-f02ae4956cd8,,MarketingEmails;ProductGuidance;ProductInsider;ProductUsage,Customer.io,,,,,,
a749000a-bdda-43d3-8a30-d7bfe1e98405,2025-05-16T19:30:41.160Z,salim@transcend.io,salim@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/a749000a-bdda-43d3-8a30-d7bfe1e98405,,,,PushNotifications;Sms,Monthly,false,,,
8550c01c-39d9-435c-b8e4-9667f8986e56,2025-05-16T19:30:41.180Z,salim@transcend.io,salim@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/8550c01c-39d9-435c-b8e4-9667f8986e56,,ProductInsider;ProductUsage,,,,,,,
40275363-f6b5-45a0-9a83-eec25529fca0,2025-05-19T12:55:28.293Z,test+access@transcend.io,test+access@transcend.io,ACCESS,customer,COMPLETED,US,US-NY,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/40275363-f6b5-45a0-9a83-eec25529fca0,30,,,,,,,,
7ab93041-4d04-4bfc-b326-064bc88b8eb5,2025-05-19T21:14:08.185Z,alexa+testingdeletion@transcend.io,alexa+testingdeletion@transcend.io,ERASURE,exampleDataSubject,CANCELED,,,,ADMIN_DASHBOARD,true,true,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/7ab93041-4d04-4bfc-b326-064bc88b8eb5,,,,,,,,,
794d89b2-f258-46bc-916c-8b4f61e1a65c,2025-05-20T18:02:18.008Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/794d89b2-f258-46bc-916c-8b4f61e1a65c,,,,,,,,,
5dab2865-8e04-48d5-be8f-4cdbeefa0296,2025-05-20T18:41:08.677Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5dab2865-8e04-48d5-be8f-4cdbeefa0296,,,,,,,,,
d5731d72-c883-4932-8d67-5ea76a3dd1cd,2025-05-21T13:46:39.004Z,alexa+testfilecount@transcend.io,alexa+testfilecount@transcend.io,ERASURE,customer,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/d5731d72-c883-4932-8d67-5ea76a3dd1cd,,,,,,,,,
ed8e486a-22ee-44b7-9c75-63790c75aaa4,2025-05-21T13:53:00.467Z,alexa+anothertestonprofiles@transcend.io,alexa+anothertestonprofiles@transcend.io,ERASURE,exampleDataSubject,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ed8e486a-22ee-44b7-9c75-63790c75aaa4,,,,,,,,,
1d4c6fa8-8a61-4446-9f86-9b13fc5b59af,2025-05-21T14:56:04.032Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/1d4c6fa8-8a61-4446-9f86-9b13fc5b59af,,,,,,,,,
b2347a17-f404-4f47-a465-bb727fd7395e,2025-05-21T15:44:09.264Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/b2347a17-f404-4f47-a465-bb727fd7395e,,,,,,,,,
f3207d18-9b0c-4ef5-a1a2-6c9e8fb90fe9,2025-05-26T12:30:30.662Z,test+access@transcend.io,test+access@transcend.io,ERASURE,customer,CANCELED,,,,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f3207d18-9b0c-4ef5-a1a2-6c9e8fb90fe9,,,,,,,,,
7369d245-69fe-4640-bc32-088fa6fa9f6d,2025-05-28T16:37:53.055Z,test+access@transcend.io,test+access@transcend.io,ACCESS,customer,COMPLETED,EU,,,ADMIN_DASHBOARD,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/7369d245-69fe-4640-bc32-088fa6fa9f6d,24,,,,,,,,
d0331f02-a44e-40f7-8906-62757501796a,2025-05-29T16:16:06.687Z,mason+test10@transcend.io,mason+test10@transcend.io,ACCESS,customer,CANCELED,EU,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/d0331f02-a44e-40f7-8906-62757501796a,,,,,,,,,
ba066001-9e4f-40ca-9fc2-a7cd9f014ab6,2025-06-02T07:48:41.009Z,test+access@transcend.io,test+access@transcend.io,ACCESS,customer,COMPLETED,EU,,,ADMIN_DASHBOARD,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ba066001-9e4f-40ca-9fc2-a7cd9f014ab6,27,,,,,,,,
e77e4dc1-1c32-42a6-806c-3d1704850e68,2025-06-05T15:44:32.545Z,test@transcend.io,test@transcend.io,ACCESS,customer,CANCELED,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/e77e4dc1-1c32-42a6-806c-3d1704850e68,,,,,,,,,
855689a4-afe8-48f2-82b0-16c369d46e01,2025-06-05T16:28:27.293Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,REVOKED,EU,,Random note,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/855689a4-afe8-48f2-82b0-16c369d46e01,,,,,,,,,
dfae5d3d-c859-4882-ad1e-fe1edfd7f274,2025-06-09T15:20:25.287Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/dfae5d3d-c859-4882-ad1e-fe1edfd7f274,,,,,,,"LG Mobile phone,LG Solar Panels,Registered a product with LG",,
86012eb1-a360-4533-96e4-32e949f02307,2025-06-09T18:44:16.364Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/86012eb1-a360-4533-96e4-32e949f02307,,,,,,,,,
9ec45085-edf4-4a16-8f36-acefa6ebec4b,2025-06-10T16:17:00.079Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/9ec45085-edf4-4a16-8f36-acefa6ebec4b,,,transcend-bot,,,,,,
c5ff6764-f64d-49d7-9368-f276070b7dd1,2025-06-10T16:33:12.465Z,taylor@transcend.io,taylor@transcend.io,ACCESS,customer,COMPLETED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/c5ff6764-f64d-49d7-9368-f276070b7dd1,10,,,,,,,,
5913c7de-2b9c-44e0-926d-1dd31df21f22,2025-06-10T17:55:16.328Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5913c7de-2b9c-44e0-926d-1dd31df21f22,,,,,,,,,
2c09bada-d2d5-472e-89b7-33e01b1a772e,2025-06-12T18:43:24.688Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/2c09bada-d2d5-472e-89b7-33e01b1a772e,,,,,,,,,
de936157-58af-4a60-8992-de54c94a2690,2025-06-13T18:22:59.029Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/de936157-58af-4a60-8992-de54c94a2690,,,,,,,,,
be7adec2-f5f8-4c49-aef2-5e2a934aed5c,2025-06-13T19:32:24.244Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,COMPLETED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/be7adec2-f5f8-4c49-aef2-5e2a934aed5c,-21,,,,,,,,
ed8d3731-7ba4-4b0b-bb07-3e0e54b9d093,2025-06-16T17:20:43.477Z,mason+1@transcend.io,mason+1@transcend.io,ACCESS,customer,CANCELED,US,US-CA,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ed8d3731-7ba4-4b0b-bb07-3e0e54b9d093,,,,,,,,,
b7fe480c-119d-4f75-b16a-a42ac172ce29,2025-06-17T19:51:40.825Z,mcarvalho@marcopolo.me,mcarvalho@marcopolo.me,SALE_OPT_OUT,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/b7fe480c-119d-4f75-b16a-a42ac172ce29,,,,,,,,,
016a90f8-6bab-4a28-99dd-836116e4ee6d,2025-06-18T16:32:22.969Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/016a90f8-6bab-4a28-99dd-836116e4ee6d,,,,Email;PushNotifications;Sms,Daily,true,,,
0d223e8b-dc82-4df3-982f-08968883f8c5,2025-06-18T16:32:22.987Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/0d223e8b-dc82-4df3-982f-08968883f8c5,,MarketingEmails;ProductInsider;ProductUsage,,,,,,,
42ad5936-68f6-4976-95e8-aaf072c3593e,2025-06-18T18:52:53.240Z,isabella@transcend.io,isabella@transcend.io,ACCESS,customer,COMPLETED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/42ad5936-68f6-4976-95e8-aaf072c3593e,37,,,,,,,,
5b53ac29-bd95-4553-b47b-0dc6891acf81,2025-06-20T17:44:35.713Z,mason+newemail@transcend.io,mason+newemail@transcend.io,ERASURE,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5b53ac29-bd95-4553-b47b-0dc6891acf81,,,,,,,,,
a4bbc97d-51fa-44ea-bd0a-baeeebb1228b,2025-06-20T18:13:16.048Z,mason+newemail@transcend.io,mason+newemail@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/a4bbc97d-51fa-44ea-bd0a-baeeebb1228b,,,,Email;PushNotifications,Quarterly,true,,,
777a5147-be93-4fbd-9b70-0d3186bfeed4,2025-06-20T18:13:16.057Z,mason+newemail@transcend.io,mason+newemail@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/777a5147-be93-4fbd-9b70-0d3186bfeed4,,MarketingEmails;ProductInsider,,,,,,,
57cb2815-70c5-437f-9ebb-19583a3ba97e,2025-06-20T18:14:00.943Z,mason+newemail@transcend.io,mason+newemail@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/57cb2815-70c5-437f-9ebb-19583a3ba97e,,MarketingEmails;ProductInsider;ProductUsage,,,,,,,
b0b683b7-e16d-4fa1-9747-f16ea10dd2f0,2025-06-25T20:45:41.389Z,mason@transcend.io,mason@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/b0b683b7-e16d-4fa1-9747-f16ea10dd2f0,,,,Email;PushNotifications;Sms,Monthly,false,,,
8593f2c1-ac1e-43ee-860c-83dcfa95e9cb,2025-07-03T14:28:01.385Z,federico@transcend.io,federico@transcend.io,CUSTOM_OPT_IN,customer,REVOKED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Ai Usage,true,https://app.transcend.io/privacy-requests/incoming-requests/8593f2c1-ac1e-43ee-860c-83dcfa95e9cb,,,,,,,,,
7b2ce468-122f-4787-9ed9-5493e1a99753,2025-07-03T14:47:13.161Z,federico@transcend.io,federico@transcend.io,CONTACT_OPT_IN,customer,REVOKED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/7b2ce468-122f-4787-9ed9-5493e1a99753,,,,,BiAnnually,,,,
eb084a22-7013-4f49-96cd-609c1e97ccaf,2025-07-03T20:12:53.304Z,federico@transcend.io,federico@transcend.io,SALE_OPT_OUT,customer,REVOKED,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/eb084a22-7013-4f49-96cd-609c1e97ccaf,,,,,,,,,
1547afa3-6246-4d90-aef2-a6a9e5225022,2025-07-08T16:01:55.118Z,test+workflows@transcend.io,test+workflows@transcend.io,ERASURE,customer,CANCELED,,,Test details,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/1547afa3-6246-4d90-aef2-a6a9e5225022,,,,,,,,,
32622b31-acd9-4e0c-aa07-19aed087b15e,2025-07-08T16:17:44.332Z,federico@transcend.io,federico@transcend.io,ERASURE,customer,REVOKED,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/32622b31-acd9-4e0c-aa07-19aed087b15e,,,,,,,,,
87350504-79d9-4a42-8da3-a5e8e84d32e9,2025-07-08T16:29:59.433Z,federico@transcend.io,federico@transcend.io,ERASURE,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/87350504-79d9-4a42-8da3-a5e8e84d32e9,,,,,,,,,
8c234a97-d6b1-430b-a05c-a49ceb7b509e,2025-07-08T16:31:36.486Z,test+workflows@transcend.io,test+workflows@transcend.io,ERASURE,customer,REVOKED,,,Test details,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/8c234a97-d6b1-430b-a05c-a49ceb7b509e,,,,,,,,,
af2503c2-d1cf-461b-8496-8f47062c0f67,2025-07-08T17:37:35.025Z,test+workflows@transcend.io,test+workflows@transcend.io,ACCESS,customer,REVOKED,,,Test details,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/af2503c2-d1cf-461b-8496-8f47062c0f67,,,,,,,,,
4f3b1556-ee2a-47ee-ae7f-d06e00714c6e,2025-07-11T14:29:37.795Z,test+workflows@transcend.io,test+workflows@transcend.io,ACCESS,employee,REVOKED,,,Test details,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/4f3b1556-ee2a-47ee-ae7f-d06e00714c6e,,,,,,,,,
27ea2f3c-66d6-4977-bb57-807b249e5088,2025-07-14T20:47:24.009Z,test+workflows@transcend.io,test+workflows@transcend.io,ERASURE,marketoDataSubject,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/27ea2f3c-66d6-4977-bb57-807b249e5088,,,,,,,,,
8d4ae088-793d-42f6-82cc-3d21d7e31887,2025-07-17T16:59:10.984Z,test+workflows@transcend.io,test+workflows@transcend.io,ERASURE,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/8d4ae088-793d-42f6-82cc-3d21d7e31887,,,,,,,,,
2c823fee-59e7-42e2-8057-a9b1768efbb2,2025-07-17T16:59:19.436Z,test+workflows@transcend.io,test+workflows@transcend.io,ERASURE,marketoDataSubject,CANCELED,,,Test details,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/2c823fee-59e7-42e2-8057-a9b1768efbb2,,,,,,,,,
3cfefbcb-c6d3-4343-b95f-734d0f836406,2025-07-29T13:29:27.410Z,mason@transcend.io,mason@transcend.io,ERASURE,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/3cfefbcb-c6d3-4343-b95f-734d0f836406,,,,,,,,,
f04cce78-3c7d-4a44-9f06-e02cabde4f46,2025-07-29T13:55:39.509Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,CANCELED,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f04cce78-3c7d-4a44-9f06-e02cabde4f46,,,,,,,,,
ed57d0a9-f84e-460b-9f21-2a5d3c194255,2025-07-31T15:22:19.097Z,mason@transcend.io,mason@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/ed57d0a9-f84e-460b-9f21-2a5d3c194255,,,,Email;PushNotifications,Quarterly,false,,,
b2951005-134c-41c2-82bc-e9e0ed544026,2025-07-31T15:22:19.102Z,mason@transcend.io,mason@transcend.io,CONTACT_OPT_IN,customer,CANCELED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/b2951005-134c-41c2-82bc-e9e0ed544026,,MarketingEmails;ProductUsage,,,,,,,
8db0e9e6-f50b-417a-9f84-074a8aa2bd65,2025-08-08T16:44:16.446Z,mason+test10@transcend.io,mason+test10@transcend.io,ERASURE,customer,CANCELED,,,,PRIVACY_CENTER,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/8db0e9e6-f50b-417a-9f84-074a8aa2bd65,,,,,,,,,
cef754d5-4283-4082-9737-aab9f4ba922c,2025-08-13T13:22:39.804Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-NY,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/cef754d5-4283-4082-9737-aab9f4ba922c,,,,,,,,,
38d60440-76ad-464a-88aa-5b55c6253e8b,2025-08-14T13:21:41.174Z,test@test.com,test@test.com,ERASURE,customer,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/38d60440-76ad-464a-88aa-5b55c6253e8b,,,,,,,,,
32e898dd-835f-48d7-a386-9562d0890c85,2025-08-14T16:15:22.651Z,test1@test.com,test1@test.com,ERASURE,customer,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/32e898dd-835f-48d7-a386-9562d0890c85,,,,,,,,,
0eadfeaf-fd5a-428d-a5a4-d4428350e3b0,2025-08-19T17:21:48.701Z,mike@transcend.io,mike@transcend.io,ACCESS,customer,CANCELED,EU,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/0eadfeaf-fd5a-428d-a5a4-d4428350e3b0,,,,,,,,,
8399ba1e-0aab-426d-9d88-2627e7ab9bb7,2025-08-20T01:58:25.027Z,r@test.com,r@test.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/8399ba1e-0aab-426d-9d88-2627e7ab9bb7,30,MarketingEmails,Marketo,,,,,,
e7714036-6c3b-4360-8f04-855f327b6bf6,2025-08-23T14:59:53.606Z,ben@transcend.io,ben@transcend.io,ACCESS,customer,COMPLETED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/e7714036-6c3b-4360-8f04-855f327b6bf6,45,,,,,,,,
